date,close,high,low,open,volume
2025-05-19,1770.0,1781.199951171875,1764.4000244140625,1773.0999755859375,288530
2025-05-20,1757.800048828125,1778.800048828125,1753.300048828125,1778.800048828125,529693
2025-05-21,1763.9000244140625,1777.9000244140625,1751.199951171875,1756.9000244140625,521050
2025-05-22,1759.300048828125,1768.699951171875,1741.199951171875,1766.300048828125,1103303
2025-05-23,1798.699951171875,1806.0,1759.800048828125,1765.0,1067774
2025-05-26,1801.5999755859373,1810.0999755859373,1790.0999755859375,1806.0,633624
2025-05-27,1803.300048828125,1809.5999755859373,1794.0,1801.5999755859373,1219984
2025-05-28,1807.4000244140625,1814.5,1802.0999755859373,1810.5999755859373,763018
2025-05-29,1825.0,1830.0,1801.4000244140625,1807.5999755859373,1189803
2025-05-30,1812.199951171875,1833.9000244140625,1804.9000244140625,1825.0,1364259
2025-06-02,1802.5,1829.0,1795.5999755859375,1812.199951171875,1238769
2025-06-03,1775.300048828125,1814.0,1770.0999755859375,1809.800048828125,1576208
2025-06-04,1775.9000244140625,1779.0999755859375,1762.300048828125,1775.0,918721
2025-06-05,1774.800048828125,1791.0,1765.0,1782.0,912222
2025-06-06,1780.5999755859375,1783.5,1751.300048828125,1774.800048828125,1589674
2025-06-09,1790.800048828125,1799.0,1759.0999755859375,1789.5999755859375,1221496
2025-06-10,1785.5,1796.5999755859375,1772.0,1790.9000244140625,1400311
2025-06-11,1799.300048828125,1800.9000244140625,1774.0,1785.5,1089930
2025-06-12,1766.0,1812.300048828125,1760.0,1799.9000244140625,984693
2025-06-13,1755.199951171875,1766.5,1720.0,1720.0,1774169
2025-06-16,1797.800048828125,1800.0,1751.9000244140625,1762.0,728053
2025-06-17,1800.199951171875,1806.699951171875,1785.4000244140625,1796.0999755859375,557790
2025-06-18,1797.199951171875,1805.0,1791.300048828125,1800.0,349531
2025-06-19,1789.4000244140625,1804.9000244140625,1781.0,1795.0,537885
2025-06-20,1810.9000244140625,1821.0,1779.0999755859375,1787.0999755859375,1669329
2025-06-23,1818.5999755859373,1826.199951171875,1798.5999755859375,1810.0,627282
2025-06-24,1843.0,1850.9000244140625,1828.0,1832.199951171875,876488
2025-06-25,1842.699951171875,1855.0,1825.0,1843.0,990856
2025-06-26,1860.800048828125,1866.4000244140625,1842.699951171875,1850.0,1147822
2025-06-27,1850.5999755859373,1862.9000244140625,1815.300048828125,1848.0,6763121
2025-06-30,1838.300048828125,1855.0999755859373,1826.0999755859373,1846.0,1362010
2025-07-01,1862.5,1865.300048828125,1827.300048828125,1831.0,667136
2025-07-02,1856.800048828125,1875.0,1852.0999755859373,1865.0,1072946
2025-07-03,1810.199951171875,1861.800048828125,1803.0,1850.0,916863
2025-07-04,1799.699951171875,1812.0999755859373,1783.0999755859375,1806.0,685665
2025-07-07,1808.300048828125,1811.800048828125,1792.199951171875,1799.699951171875,376143
2025-07-08,1816.9000244140625,1818.800048828125,1797.300048828125,1801.0,616714
2025-07-09,1814.9000244140625,1821.0,1799.0,1820.0,597896
2025-07-10,1810.199951171875,1823.5,1801.4000244140625,1811.0,1104366
2025-07-11,1835.199951171875,1840.0,1812.0,1814.0,770854
2025-07-14,1851.300048828125,1856.300048828125,1831.699951171875,1843.0,1231109
2025-07-15,1824.800048828125,1851.699951171875,1822.4000244140625,1849.9000244140625,1313007
2025-07-16,1829.0999755859373,1839.9000244140625,1821.5999755859373,1833.9000244140625,652826
2025-07-17,1802.800048828125,1829.0,1796.300048828125,1829.0,886192
2025-07-18,1788.4000244140625,1802.800048828125,1754.0999755859375,1799.0,1600088
2025-07-21,1804.699951171875,1807.4000244140625,1781.0,1794.699951171875,481174
2025-07-22,1809.0,1815.300048828125,1791.0999755859375,1791.0999755859375,578221
2025-07-23,1809.5,1818.5,1792.0,1809.0,555690
2025-07-24,1793.5999755859375,1822.5,1778.699951171875,1808.0,928018
2025-07-25,1832.0999755859373,1847.0,1810.9000244140625,1814.0,1821229
2025-07-28,1850.5,1858.0,1819.0,1832.0,1182404
2025-07-29,1833.4000244140625,1851.800048828125,1822.9000244140625,1848.0,585182
2025-07-30,1839.0999755859373,1850.0,1824.5,1825.0,480951
2025-07-31,1840.699951171875,1857.4000244140625,1821.4000244140625,1838.0,1570804
2025-08-01,1796.199951171875,1843.300048828125,1788.9000244140625,1840.0,559870
2025-08-04,1831.5,1836.199951171875,1781.0,1798.0,844169
2025-08-05,1857.0,1860.4000244140625,1818.699951171875,1833.300048828125,1251783
2025-08-06,1854.300048828125,1876.0,1850.5999755859373,1858.5999755859373,816457
2025-08-07,1861.0999755859373,1863.0999755859373,1835.0,1835.0,742694
2025-08-08,1833.5999755859373,1870.9000244140625,1831.0,1851.0999755859373,779798
2025-08-11,1851.0,1852.699951171875,1825.9000244140625,1836.0,455452
2025-08-12,1838.0,1863.9000244140625,1834.0,1849.699951171875,627624
2025-08-13,1840.300048828125,1859.0,1838.0,1841.300048828125,570828
2025-08-14,1840.5999755859373,1853.699951171875,1832.199951171875,1842.0999755859373,468063
2025-08-18,1863.0,1912.0,1850.0,1879.0,1924632
2025-08-19,1854.0999755859373,1869.9000244140625,1836.5999755859373,1865.0,621923
2025-08-20,1858.5,1864.9000244140625,1843.4000244140625,1846.0,446416
2025-08-21,1877.300048828125,1892.5,1870.0,1870.0,1316202
2025-08-22,1859.0,1870.0,1849.4000244140625,1860.0999755859373,605948
2025-08-25,1846.800048828125,1862.4000244140625,1843.4000244140625,1858.9000244140625,613536
2025-08-26,1816.5999755859373,1857.5999755859373,1809.800048828125,1846.9000244140625,669578
2025-08-28,1816.800048828125,1841.300048828125,1806.199951171875,1815.699951171875,948055
2025-08-29,1805.5,1826.9000244140625,1801.0999755859375,1826.9000244140625,801378
2025-09-01,1809.800048828125,1815.9000244140625,1796.5999755859375,1800.0,530198
2025-09-02,1814.5,1825.0,1802.699951171875,1814.9000244140625,388232
2025-09-03,1810.699951171875,1818.9000244140625,1797.0,1814.5,1249945
2025-09-04,1791.0999755859375,1890.0,1773.0,1890.0,2151243
2025-09-05,1805.300048828125,1827.5,1800.0999755859375,1815.0,757123
2025-09-08,1780.9000244140625,1810.0,1769.5,1807.0,1553347
2025-09-09,1805.699951171875,1811.5,1778.300048828125,1789.800048828125,895295
2025-09-10,1833.699951171875,1843.5999755859373,1796.0,1804.9000244140625,881560
2025-09-11,1814.199951171875,1824.9000244140625,1802.0,1824.800048828125,663203
2025-09-12,1830.199951171875,1834.5,1803.5999755859373,1814.199951171875,509725
2025-09-15,1822.199951171875,1833.0,1812.300048828125,1830.0999755859373,485383
2025-09-16,1818.800048828125,1832.9000244140625,1810.0,1830.4000244140625,496743
2025-09-17,1804.0,1827.5,1800.699951171875,1810.0999755859373,706812
2025-09-18,1821.800048828125,1831.0,1795.300048828125,1804.9000244140625,817549
2025-09-19,1841.699951171875,1846.9000244140625,1821.800048828125,1828.0,1633208
2025-09-22,1857.699951171875,1879.699951171875,1852.800048828125,1855.0,1003774
2025-09-23,1819.4000244140625,1865.699951171875,1815.4000244140625,1865.0,737343
2025-09-24,1817.0999755859373,1825.4000244140625,1806.0,1824.9000244140625,507030
2025-09-25,1809.800048828125,1819.699951171875,1797.5,1810.0999755859373,1003709
2025-09-26,1798.800048828125,1819.0,1790.0,1807.4000244140625,1561042
2025-09-29,1788.699951171875,1814.0,1785.0,1814.0,1003806
2025-09-30,1790.5999755859375,1795.699951171875,1778.0,1783.0,1668918
2025-10-01,1801.0999755859375,1806.5,1769.0999755859375,1783.0,704858
2025-10-03,1785.0999755859375,1803.199951171875,1766.199951171875,1801.0999755859375,715403
2025-10-06,1770.9000244140625,1784.199951171875,1759.4000244140625,1776.0,1560572
2025-10-07,1784.0999755859375,1793.699951171875,1771.300048828125,1777.0,859968
2025-10-08,1772.9000244140625,1795.9000244140625,1757.699951171875,1784.0,1323877
2025-10-09,1809.800048828125,1813.4000244140625,1770.5999755859375,1772.9000244140625,848466
2025-10-10,1810.4000244140625,1843.699951171875,1806.4000244140625,1825.0,1097936
2025-10-13,1815.300048828125,1827.9000244140625,1798.0999755859375,1810.0,409793
2025-10-14,1816.199951171875,1825.800048828125,1807.5999755859373,1817.4000244140625,655909
2025-10-15,1840.5999755859373,1858.4000244140625,1813.4000244140625,1816.0999755859373,891713
2025-10-16,1835.699951171875,1844.9000244140625,1809.5,1842.5999755859373,969316
2025-10-17,1844.0999755859373,1852.4000244140625,1820.0999755859373,1844.0,1183570
2025-10-20,1839.699951171875,1857.199951171875,1828.0,1850.0,590467
2025-10-21,1841.0,1852.0,1832.5,1852.0,41649
2025-10-23,1852.699951171875,1864.199951171875,1841.0,1850.0,543795
2025-10-24,1839.800048828125,1864.0,1831.800048828125,1860.0,517403
2025-10-27,1903.0999755859373,1923.9000244140625,1880.199951171875,1880.199951171875,2866910
2025-10-28,1936.800048828125,1945.5999755859373,1894.800048828125,1903.0999755859373,2166517
2025-10-29,1970.4000244140625,1975.0,1934.0,1934.0,2398496
2025-10-30,1968.4000244140625,1971.9000244140625,1954.0999755859373,1970.4000244140625,842738
2025-10-31,1955.699951171875,1978.699951171875,1951.800048828125,1965.0,1167506
2025-11-03,1969.5999755859373,1982.199951171875,1945.0,1950.0,687299
2025-11-04,1971.5,1997.300048828125,1956.9000244140625,1959.0999755859373,664256
2025-11-06,1970.800048828125,1990.800048828125,1964.0,1976.9000244140625,1094086
2025-11-07,1998.9000244140625,2004.0,1957.699951171875,1962.0999755859373,1241016
2025-11-10,1989.300048828125,2017.9000244140625,1985.199951171875,2000.0999755859373,1087154
2025-11-11,1997.300048828125,2002.199951171875,1982.300048828125,1994.9000244140625,901898
2025-11-12,1996.699951171875,2009.0,1983.800048828125,1997.300048828125,1006737
2025-11-13,1987.9000244140625,2005.0,1975.5,1980.5999755859373,671028
2025-11-14,2000.9000244140625,2003.9000244140625,1977.800048828125,1982.5999755859373,678599
2025-11-17,1996.0,2012.9000244140625,1993.300048828125,2000.9000244140625,726715
2025-11-18,1993.300048828125,2013.5,1988.0,1991.0999755859373,855558
2025-11-19,2004.800048828125,2008.300048828125,1985.0,1990.9000244140625,894171
2025-11-20,2027.0999755859373,2032.0,2000.0,2013.9000244140625,805778
2025-11-21,2022.5,2030.5,2016.5999755859373,2026.9000244140625,506477
2025-11-24,2014.800048828125,2086.60009765625,2005.0,2027.0,2592739
2025-11-25,2031.0,2044.0,1972.4000244140625,1972.4000244140625,748087
2025-11-26,2029.0999755859373,2045.0,2024.0,2031.0,826123
2025-11-27,2004.5,2036.0,2000.800048828125,2030.0,652128
2025-11-28,1966.0,2011.0999755859373,1961.0,2011.0,1011160
2025-12-01,1971.5999755859373,1977.0,1951.199951171875,1967.0,483716
2025-12-02,1981.5,1989.9000244140625,1952.0,1952.0,942591
2025-12-03,1972.800048828125,1991.0,1959.9000244140625,1982.0,515105
2025-12-04,2002.9000244140625,2009.0,1959.0,1970.199951171875,660360
2025-12-05,2023.699951171875,2046.300048828125,2000.699951171875,2003.0,749526
2025-12-08,2020.699951171875,2036.0,2005.0,2005.0,1050200
2025-12-09,2006.199951171875,2028.199951171875,1990.4000244140625,2019.0,887191
2025-12-10,2014.5,2030.800048828125,1994.5999755859373,1996.0,598172
2025-12-11,2006.9000244140625,2017.5999755859373,1995.5,2006.0999755859373,635250
2025-12-12,2025.9000244140625,2030.4000244140625,2002.4000244140625,2012.0,557472
2025-12-15,2034.9000244140625,2040.0,2008.0,2030.0999755859373,565860
2025-12-16,2036.0,2052.199951171875,2021.0,2034.9000244140625,815797
2025-12-17,2010.199951171875,2048.699951171875,1995.5,2039.4000244140625,896027
2025-12-18,2014.4000244140625,2020.4000244140625,2001.5999755859373,2018.0,301399
2025-12-19,2028.4000244140625,2035.5,2012.4000244140625,2014.5,751874
2025-12-22,2022.300048828125,2031.0999755859373,2013.0999755859373,2027.699951171875,526892
2025-12-23,2024.800048828125,2032.199951171875,2018.300048828125,2032.199951171875,290105
2025-12-24,2025.4000244140625,2033.5999755859373,2020.199951171875,2029.199951171875,353971
2025-12-26,2019.0999755859373,2034.9000244140625,2004.0999755859373,2025.4000244140625,180039
2025-12-29,2009.800048828125,2026.699951171875,2006.5999755859373,2026.699951171875,407998
2025-12-30,1995.5,2019.800048828125,1968.199951171875,2009.800048828125,3166927
2025-12-31,2034.9000244140625,2043.5,1992.5,2010.199951171875,751134
2026-01-01,2040.4000244140625,2045.9000244140625,2027.199951171875,2034.9000244140625,235630
2026-01-02,2067.39990234375,2077.300048828125,2040.0,2040.4000244140625,472182
2026-01-05,2075.60009765625,2094.89990234375,2063.199951171875,2067.39990234375,788144
2026-01-06,2095.800048828125,2106.0,2064.0,2064.0,618958
2026-01-07,2070.800048828125,2109.60009765625,2065.0,2090.0,1065734
2026-01-08,2082.89990234375,2095.5,2067.699951171875,2080.89990234375,956736
2026-01-09,2070.0,2093.89990234375,2065.0,2093.800048828125,455165
2026-01-12,2098.0,2105.699951171875,2080.0,2085.0,1051481
2026-01-13,2082.39990234375,2102.10009765625,2071.699951171875,2090.0,425540
2026-01-14,2068.800048828125,2082.0,2063.300048828125,2070.199951171875,942775
2026-01-15,2068.800048828125,2068.800048828125,2068.800048828125,2068.800048828125,0
2026-01-16,2081.0,2097.199951171875,2061.89990234375,2062.0,753887
2026-01-22,2022.0,2067.10009765625,2009.300048828125,2056.10009765625,1829617
2026-01-23,2002.5999755859375,2022.0,1986.300048828125,2022.0,1128576
2026-01-27,2038.199951171875,2047.800048828125,2005.199951171875,2005.199951171875,1396624
2026-01-28,2053.199951171875,2079.39990234375,2037.5999755859375,2046.9000244140625,1391036
2026-01-29,1996.300048828125,2065.0,1962.9000244140625,2057.39990234375,3546891
2026-01-30,1998.5,2018.4000244140625,1951.5,1986.300048828125,2050622
2026-02-02,2001.0,2020.0,1955.5,1972.5,1337964
2026-02-03,2002.0999755859375,2064.89990234375,1997.5999755859375,2056.39990234375,1915073
2026-02-04,2041.699951171875,2047.5,1995.800048828125,2002.0999755859375,1109824
2026-02-05,2017.800048828125,2045.300048828125,2005.300048828125,2031.0,925741
